example_id,label
0,1
1,0
2,0
3,1
4,1
5,1
6,1
7,0
8,0
9,0
10,0
11,0
12,1
13,0
14,1
15,0
16,1
17,1
18,1
19,1
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,1
28,1
29,0
30,0
31,0
32,1
33,0
34,0
35,0
36,1
37,1
38,0
39,0
40,1
41,1
42,0
43,1
44,0
45,1
46,0
47,0
48,0
49,1
50,1
51,1
52,1
53,0
54,1
55,1
56,0
57,0
58,0
59,0
60,0
61,1
62,0
63,1
64,1
65,1
66,1
67,1
68,1
69,0
70,0
71,1
72,1
73,1
74,0
75,1
76,1
77,1
78,0
79,0
80,0
81,1
82,1
83,0
84,0
85,0
86,1
87,0
88,1
89,1
90,1
91,1
92,1
93,0
94,1
95,0
96,0
97,0
98,0
99,0
100,1
101,1
102,1
103,1
104,0
105,0
106,0
107,0
108,0
109,1
110,1
111,1
112,0
113,1
114,0
115,1
116,1
117,0
118,0
119,1
120,0
121,1
122,0
123,0
124,1
125,1
126,1
127,1
128,0
129,1
130,0
131,1
132,1
133,1
134,0
135,1
136,0
137,1
138,1
139,1
140,1
141,0
142,1
143,1
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,1
152,1
153,1
154,0
155,1
156,0
157,0
158,0
159,0
160,1
161,0
162,1
163,0
164,0
165,1
166,0
167,1
168,0
169,1
170,0
171,1
172,1
173,0
174,0
175,1
176,0
177,1
178,0
179,0
180,0
181,0
182,1
183,0
184,1
185,1
186,1
187,0
188,1
189,1
190,1
191,1
192,0
193,1
194,0
195,1
196,0
197,1
198,1
199,0
200,1
201,0
202,0
203,0
204,1
205,0
206,1
207,1
208,0
209,0
210,0
211,0
212,1
213,1
214,1
215,1
216,1
217,0
218,0
219,0
220,0
221,1
222,0
223,0
224,1
225,1
226,0
227,1
228,1
229,1
230,0
231,0
232,1
233,0
234,1
235,1
236,0
237,0
238,0
239,1
240,0
241,1
242,1
243,0
244,0
245,0
246,1
247,0
248,0
249,1
250,0
251,1
252,0
253,1
254,0
255,0
256,0
257,0
258,1
259,1
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,1
270,0
271,0
272,1
273,1
274,1
275,1
276,1
277,0
278,0
279,0
280,1
281,0
282,1
283,0
284,0
285,1
286,0
287,1
288,0
289,1
290,1
291,1
292,0
293,1
294,1
295,0
296,0
297,1
298,0
299,0
300,0
301,1
302,1
303,0
304,0
305,1
306,0
307,1
308,1
309,0
310,0
311,0
312,0
313,1
314,1
315,0
316,0
317,0
318,0
319,0
320,1
321,1
322,1
323,0
324,1
325,0
326,1
327,1
328,1
329,0
330,1
331,1
332,1
333,0
334,0
335,1
336,0
337,0
338,1
339,0
340,1
341,1
342,1
343,0
344,1
345,0
346,0
347,0
348,1
349,1
350,0
351,1
352,1
353,1
354,0
355,1
356,1
357,0
358,1
359,0
360,1
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,1
370,1
371,1
372,0
373,1
374,1
375,0
376,1
377,0
378,0
379,1
380,1
381,1
382,1
383,0
384,1
385,0
386,1
387,1
388,0
389,1
390,0
391,1
392,1
393,0
394,1
395,0
396,0
397,1
398,1
399,0
400,0
401,1
402,1
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,1
413,0
414,0
415,0
416,0
417,1
418,0
419,1
420,1
421,1
422,1
423,1
424,0
425,1
426,1
427,0
428,0
429,1
430,0
431,1
432,0
433,0
434,0
435,1
436,0
437,0
438,1
439,0
440,0
441,1
442,0
443,1
444,0
445,1
446,1
447,1
448,0
449,1
450,0
451,0
452,0
453,1
454,0
455,1
456,1
457,0
458,1
459,1
460,0
461,1
462,1
463,1
464,1
465,0
466,0
467,0
468,0
469,1
470,1
471,0
472,0
473,0
474,0
475,0
476,1
477,0
478,0
479,1
480,0
481,1
482,1
483,0
484,1
485,1
486,0
487,1
488,0
489,1
490,0
491,0
492,0
493,1
494,0
495,0
496,0
497,0
498,1
499,1
500,0
501,0
502,1
503,1
504,1
505,1
506,0
507,1
508,0
509,1
510,0
511,1
512,1
513,0
514,0
515,1
516,0
517,0
518,0
519,1
520,1
521,1
522,1
523,1
524,0
525,0
526,0
527,1
528,1
529,1
530,1
531,0
532,0
533,1
534,1
535,1
536,0
537,1
538,1
539,0
540,0
541,0
542,0
543,0
544,1
545,1
546,1
547,0
548,0
549,1
550,0
551,1
552,0
553,0
554,0
555,0
556,1
557,0
558,0
559,1
560,0
561,1
562,1
563,0
564,1
565,1
566,1
567,0
568,1
569,0
570,1
571,0
572,0
573,1
574,1
575,1
576,0
577,1
578,1
579,0
580,0
581,0
582,1
583,1
584,0
585,1
586,1
587,1
588,0
589,1
590,1
591,0
592,1
593,0
594,1
595,1
596,0
597,1
598,0
599,1
600,0
601,0
602,1
603,0
604,1
605,0
606,1
607,1
608,1
609,0
610,1
611,1
612,1
613,0
614,0
615,0
616,0
617,1
618,1
619,0
620,1
621,0
622,1
623,1
624,1
625,0
626,0
627,1
628,0
629,1
630,0
631,0
632,1
633,0
634,1
635,1
636,1
637,0
638,1
639,0
640,0
641,1
642,0
643,0
644,1
645,0
646,1
647,1
648,1
649,1
650,0
651,1
652,1
653,0
654,1
655,0
656,0
657,0
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,0
667,0
668,0
669,1
670,0
671,0
672,0
673,0
674,1
675,0
676,1
677,0
678,0
679,0
680,1
681,0
682,0
683,1
684,1
685,0
686,0
687,1
688,0
689,1
690,1
691,1
692,0
693,0
694,1
695,0
696,1
697,0
698,1
699,1
700,1
701,1
702,1
703,1
704,0
705,0
706,1
707,0
708,1
709,1
710,1
711,1
712,0
713,0
714,0
715,0
716,1
717,0
718,0
719,1
720,0
721,1
722,1
723,0
724,1
725,1
726,0
727,1
728,0
729,0
730,1
731,0
732,0
733,1
734,1
735,1
736,1
737,0
738,1
739,0
740,0
741,0
742,1
743,1
744,0
745,0
746,1
747,1
748,1
749,0
750,0
751,0
752,1
753,1
754,0
755,0
756,1
757,0
758,1
759,1
760,0
761,1
762,0
763,0
764,0
765,1
766,1
767,0
768,0
769,0
770,1
771,0
772,0
773,0
774,1
775,1
776,1
777,0
778,0
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,0
787,1
788,0
789,0
790,1
791,0
792,0
793,1
794,1
795,0
796,0
797,0
798,1
799,0
800,0
801,1
802,0
803,1
804,0
805,1
806,1
807,1
808,0
809,1
810,1
811,1
812,1
813,0
814,0
815,0
816,1
817,1
818,1
819,0
820,1
821,0
822,1
823,1
824,0
825,0
826,0
827,0
828,1
829,0
830,1
831,0
832,0
833,1
834,0
835,0
836,0
837,0
838,1
839,1
840,1
841,0
842,0
843,1
844,0
845,0
846,1
847,1
848,0
849,0
850,1
851,0
852,1
853,1
854,0
855,0
856,0
857,1
858,0
859,0
860,0
861,0
862,1
863,0
864,1
865,0
866,1
867,0
868,0
869,1
870,1
871,0
872,0
873,0
874,1
875,1
876,1
877,0
878,1
879,1
880,0
881,1
882,1
883,0
884,0
885,0
886,1
887,1
888,0
889,0
890,1
891,0
892,0
893,0
894,1
895,1
896,1
897,1
898,1
899,0
900,1
901,1
902,1
903,0
904,0
905,0
906,1
907,0
908,0
909,1
910,1
911,1
912,0
913,0
914,1
915,0
916,0
917,0
918,1
919,0
920,1
921,1
922,0
923,0
924,0
925,1
926,0
927,0
928,0
929,0
930,1
931,1
932,0
933,1
934,1
935,0
936,0
937,1
938,0
939,1
940,0
941,0
942,1
943,1
944,0
945,1
946,0
947,1
948,0
949,1
950,0
951,0
952,0
953,0
954,0
955,1
956,0
957,0
958,1
959,1
960,1
961,0
962,1
963,1
964,1
965,0
966,0
967,1
968,0
969,0
970,0
971,0
972,0
973,0
974,1
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,1
984,1
985,1
986,0
987,1
988,0
989,0
990,0
991,1
992,1
993,1
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,1
1002,1
1003,0
1004,1
1005,0
1006,0
1007,1
1008,1
1009,1
1010,1
1011,1
1012,0
1013,1
1014,0
1015,1
1016,1
1017,0
1018,1
1019,1
1020,0
1021,1
1022,1
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,1
1030,1
1031,1
1032,0
1033,1
1034,0
1035,1
1036,1
1037,1
1038,0
1039,0
1040,1
1041,0
1042,1
1043,0
1044,1
1045,0
1046,1
1047,0
1048,1
1049,0
1050,0
1051,1
1052,0
1053,1
1054,0
1055,0
1056,1
1057,1
1058,1
1059,0
1060,1
1061,0
1062,0
1063,1
1064,1
1065,0
1066,1
1067,1
1068,0
1069,1
1070,1
1071,1
1072,0
1073,1
1074,1
1075,0
1076,0
1077,0
1078,1
1079,1
1080,0
1081,0
1082,0
1083,1
1084,0
1085,1
1086,0
1087,0
1088,1
1089,1
1090,1
1091,1
1092,0
1093,0
1094,0
1095,1
1096,0
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,0
1104,0
1105,1
1106,0
1107,0
1108,1
1109,0
1110,1
1111,0
1112,0
1113,0
1114,1
1115,0
1116,0
1117,0
1118,0
1119,1
1120,0
1121,0
1122,0
1123,1
1124,1
1125,0
1126,1
1127,1
1128,1
1129,0
1130,0
1131,0
1132,0
1133,1
1134,0
1135,1
1136,1
1137,1
1138,0
1139,1
1140,0
1141,1
1142,0
1143,1
1144,0
1145,1
1146,1
1147,0
1148,0
1149,0
1150,0
1151,0
1152,1
1153,1
1154,0
1155,1
1156,0
1157,1
1158,1
1159,1
1160,0
1161,1
1162,0
1163,0
1164,0
1165,1
1166,1
1167,1
1168,1
1169,1
1170,0
1171,1
1172,0
1173,1
1174,0
1175,0
1176,0
1177,1
1178,1
1179,1
1180,1
1181,0
1182,1
1183,0
1184,1
1185,0
1186,1
1187,0
1188,1
1189,1
1190,1
1191,0
1192,1
1193,0
1194,1
1195,0
1196,0
1197,1
1198,1
1199,1
1200,0
1201,1
1202,1
1203,1
1204,0
1205,1
1206,0
1207,0
1208,0
1209,0
1210,1
1211,1
1212,1
1213,0
1214,0
1215,1
1216,1
1217,1
1218,1
1219,0
1220,1
1221,1
1222,0
1223,1
1224,0
1225,0
1226,1
1227,0
1228,0
1229,0
