example_id,label
0,1
1,1
2,0
3,1
4,1
5,0
6,1
7,1
8,0
9,1
10,1
11,0
12,1
13,1
14,1
15,0
16,1
17,0
18,1
19,1
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,1
28,0
29,1
30,0
31,0
32,1
33,1
34,1
35,1
36,0
37,1
38,0
39,0
40,1
41,1
42,1
43,0
44,0
45,1
46,0
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,0
55,0
56,0
57,0
58,1
59,0
60,0
61,1
62,0
63,1
64,1
65,1
66,1
67,1
68,0
69,0
70,1
71,0
72,1
73,1
74,0
75,0
76,0
77,1
78,1
79,0
80,0
81,1
82,0
83,1
84,1
85,1
86,1
87,0
88,1
89,1
90,0
91,1
92,1
93,1
94,1
95,1
96,0
97,0
98,0
99,0
100,1
101,0
102,1
103,1
104,1
105,0
106,1
107,0
108,1
109,1
110,0
111,0
112,1
113,1
114,1
115,0
116,0
117,1
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,1
126,1
127,1
128,1
129,1
130,0
131,1
132,1
133,1
134,0
135,0
136,1
137,1
138,1
139,0
140,1
141,1
142,1
143,1
144,1
145,0
146,0
147,1
148,0
149,0
150,1
151,1
152,1
153,0
154,1
155,1
156,1
157,0
158,1
159,0
160,1
161,1
162,1
163,0
164,0
165,1
166,1
167,1
168,1
169,0
170,1
171,1
172,1
173,0
174,0
175,1
176,0
177,1
178,0
179,0
180,1
181,0
182,1
183,0
184,0
185,1
186,0
187,0
188,1
189,1
190,0
191,1
192,0
193,1
194,0
195,1
196,0
197,1
198,1
199,0
200,1
201,1
202,0
203,0
204,0
205,0
206,1
207,0
208,0
209,1
210,0
211,0
212,1
213,1
214,1
215,1
216,1
217,0
218,0
219,1
220,1
221,1
222,1
223,1
224,1
225,1
226,1
227,0
228,1
229,1
230,0
231,1
232,1
233,1
234,1
235,1
236,0
237,0
238,1
239,1
240,1
241,0
242,1
243,1
244,1
245,1
246,1
247,0
248,1
249,1
250,0
251,1
252,1
253,1
254,1
255,1
256,0
257,0
258,1
259,1
260,1
261,1
262,0
263,0
264,0
265,0
266,1
267,0
268,0
269,1
270,0
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,1
279,0
280,0
281,1
282,0
283,0
284,1
285,0
286,0
287,1
288,1
289,1
290,1
291,1
292,1
293,0
294,1
295,0
296,1
297,1
298,1
299,1
300,0
301,0
302,0
303,0
304,0
305,0
306,1
307,0
308,1
309,0
310,0
311,0
312,1
313,1
314,1
315,1
316,1
317,0
318,1
319,1
320,1
321,1
322,1
323,0
324,1
325,1
326,0
327,1
328,0
329,0
330,1
331,1
332,1
333,1
334,1
335,0
336,1
337,0
338,1
339,0
340,1
341,0
342,1
343,1
344,0
345,1
346,0
347,0
348,1
349,0
350,1
351,0
352,1
353,0
354,0
355,1
356,1
357,1
358,1
359,0
360,1
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,1
369,1
370,0
371,1
372,0
373,0
374,1
375,1
376,0
377,1
378,0
379,1
380,1
381,1
382,1
383,0
384,0
385,0
386,0
387,1
388,1
389,1
390,0
391,1
392,0
393,0
394,1
395,0
396,0
397,1
398,1
399,1
400,0
401,0
402,1
403,0
404,0
405,0
406,0
407,1
408,1
409,0
410,0
411,0
412,1
413,0
414,0
415,0
416,0
417,1
418,1
419,0
420,0
421,1
422,1
423,0
424,0
425,1
426,0
427,0
428,0
429,1
430,0
431,0
432,0
433,1
434,0
435,0
436,0
437,1
438,0
439,0
440,1
441,1
442,1
443,0
444,0
445,1
446,1
447,1
448,1
449,1
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,1
459,1
460,0
461,1
462,1
463,0
464,1
465,0
466,1
467,1
468,0
469,0
470,0
471,1
472,0
473,1
474,1
475,0
476,1
477,0
478,1
479,0
480,1
481,1
482,1
483,1
484,0
485,0
486,1
487,0
488,0
489,1
490,0
491,1
492,0
493,0
494,0
495,0
496,1
497,0
498,0
499,1
500,1
501,1
502,1
503,0
504,1
505,1
506,0
507,1
508,1
509,0
510,1
511,1
512,1
513,1
514,0
515,1
516,0
517,0
518,1
519,1
520,0
521,0
522,1
523,0
524,0
525,0
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,0
539,1
540,1
541,0
542,1
543,1
544,0
545,1
546,1
547,1
548,0
549,1
550,1
551,1
552,1
553,1
554,0
555,0
556,1
557,0
558,0
559,1
560,0
561,0
562,1
563,1
564,1
565,0
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,0
576,0
577,0
578,0
579,1
580,1
581,1
582,1
583,1
584,1
585,0
586,1
587,1
588,1
589,0
590,1
591,0
592,0
593,0
594,1
595,1
596,0
597,0
598,1
599,1
600,1
601,0
602,0
603,1
604,1
605,1
606,1
607,1
608,0
609,0
610,1
611,1
612,1
613,0
614,1
615,1
616,0
617,1
618,1
619,1
620,0
621,0
622,1
623,1
624,1
625,0
626,0
627,1
628,1
629,0
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,0
644,1
645,0
646,0
647,1
648,0
649,1
650,1
651,1
652,0
653,0
654,0
655,1
656,1
657,0
658,1
659,1
660,1
661,1
662,0
663,0
664,0
665,1
666,1
667,1
668,0
669,1
670,1
671,0
672,0
673,1
674,1
675,1
676,1
677,0
678,0
679,1
680,0
681,1
682,1
683,1
684,1
685,0
686,0
687,1
688,0
689,0
690,0
691,1
692,0
693,0
694,1
695,1
696,1
697,0
698,1
699,0
700,1
701,1
702,1
703,0
704,0
705,1
706,1
707,1
708,1
709,1
710,0
711,1
712,0
713,1
714,0
715,0
716,1
717,1
718,0
719,0
720,0
721,1
722,1
723,0
724,1
725,0
726,0
727,1
728,1
729,1
730,0
731,1
732,1
733,0
734,0
735,1
736,1
737,1
738,0
739,1
740,1
741,0
742,0
743,1
744,0
745,0
746,0
747,1
748,1
749,1
750,0
751,1
752,0
753,1
754,0
755,0
756,1
757,1
758,0
759,1
760,1
761,1
762,0
763,0
764,1
765,0
766,0
767,1
768,1
769,1
770,0
771,1
772,1
773,0
774,1
775,1
776,0
777,0
778,1
779,1
780,1
781,0
782,1
783,1
784,0
785,1
786,1
787,1
788,1
789,1
790,1
791,1
792,1
793,0
794,1
795,1
796,1
797,0
798,1
799,1
800,0
801,1
802,1
803,1
804,1
805,1
806,1
807,1
808,1
809,0
810,1
811,1
