example_id,label
0,0
1,0
2,0
3,1
4,0
5,0
6,1
7,0
8,0
9,0
10,0
11,0
12,1
13,1
14,0
15,0
16,1
17,0
18,1
19,0
20,0
21,1
22,0
23,1
24,1
25,1
26,0
27,1
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,1
38,0
39,1
40,1
41,0
42,0
43,1
44,0
45,1
46,0
47,0
48,0
49,1
50,1
51,1
52,1
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,1
64,1
65,1
66,1
67,0
68,1
69,1
70,0
71,1
72,1
73,0
74,0
75,1
76,0
77,0
78,1
79,0
80,1
81,1
82,0
83,0
84,1
85,0
86,1
87,0
88,1
89,0
90,0
91,0
92,1
93,0
94,1
95,0
96,0
97,1
98,0
99,0
100,1
101,1
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,1
111,1
112,1
113,1
114,1
115,0
116,1
117,1
118,0
119,1
120,0
121,1
122,1
123,0
124,1
125,1
126,0
127,1
128,0
129,0
130,1
131,1
132,0
133,1
134,0
135,0
136,0
137,1
138,1
139,0
140,1
141,1
142,0
143,1
144,0
145,0
146,0
147,0
148,0
149,0
150,1
151,0
152,0
153,0
154,1
155,1
156,0
157,0
158,0
159,0
160,1
161,0
162,0
163,0
164,0
165,1
166,0
167,1
168,1
169,0
170,1
171,0
172,0
173,1
174,1
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,1
184,0
185,1
186,0
187,0
188,1
189,1
190,1
191,0
192,0
193,0
194,1
195,1
196,0
197,0
198,1
199,0
200,1
201,1
202,0
203,0
204,0
205,0
206,0
207,0
208,1
209,0
210,0
211,1
212,0
213,1
214,0
215,1
216,0
217,1
218,1
219,0
220,0
221,0
222,0
223,1
224,1
225,1
226,0
227,1
228,0
229,0
230,0
231,0
232,1
233,0
234,1
235,1
236,0
237,0
238,0
239,1
240,0
241,1
242,0
243,1
244,0
245,0
246,0
247,1
248,0
249,1
250,1
251,1
252,0
253,0
254,1
255,1
256,1
257,0
258,1
259,1
260,0
261,0
262,0
263,0
264,0
265,1
266,1
267,0
268,1
269,0
270,0
271,0
272,0
273,0
274,0
275,1
276,1
277,0
278,1
279,1
280,1
281,0
282,0
283,0
284,0
285,1
286,0
287,1
288,0
289,0
290,1
291,0
292,0
293,0
294,1
295,0
296,0
297,1
298,1
299,1
300,1
301,1
302,1
303,1
304,0
305,0
306,1
307,0
308,1
309,1
310,0
311,0
312,0
313,0
314,1
315,0
316,0
317,0
318,1
319,0
320,0
321,1
322,1
323,0
324,0
325,0
326,1
327,1
328,0
329,0
330,0
331,1
332,1
333,0
334,0
335,1
336,0
337,0
338,1
339,0
340,1
341,1
342,0
343,0
344,0
345,0
346,0
347,0
348,1
349,1
350,0
351,1
352,1
353,0
354,1
355,1
356,0
357,0
358,0
359,0
360,1
361,1
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,1
376,0
377,0
378,1
379,1
380,0
381,1
382,1
383,1
384,1
385,1
386,0
387,0
388,0
389,1
390,1
391,0
392,1
393,0
394,0
395,0
396,0
397,1
398,1
399,0
400,1
401,1
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,1
412,0
413,0
414,0
415,0
416,0
417,0
418,1
419,1
420,0
421,1
422,1
423,1
424,0
425,1
426,0
427,0
428,0
429,1
430,1
431,1
432,0
433,1
434,0
435,1
436,0
437,0
438,1
439,0
440,1
441,0
442,0
443,1
444,1
445,1
446,1
447,0
448,1
449,1
450,0
451,0
452,0
453,1
454,1
455,1
456,1
457,1
458,1
459,0
460,0
461,1
462,1
463,1
464,0
465,1
466,1
467,0
468,0
469,1
470,1
471,1
472,0
473,1
474,1
475,0
476,0
477,0
478,0
479,1
480,0
481,1
482,0
483,1
484,0
485,0
486,1
487,1
488,0
489,1
490,1
491,0
492,1
493,0
494,1
495,0
496,0
497,0
498,0
499,1
500,0
501,0
502,1
503,1
504,0
505,1
506,0
507,0
508,1
509,1
510,0
511,1
512,1
513,0
514,0
515,1
516,0
517,0
518,0
519,0
520,1
521,0
522,1
523,1
524,0
525,0
526,1
527,0
528,1
529,0
530,1
531,0
