example_id,label
0,0
1,0
2,0
3,1
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,0
12,0
13,1
14,0
15,1
16,1
17,0
18,1
19,0
20,1
21,1
22,0
23,0
24,1
25,1
26,1
27,1
28,0
29,0
30,0
31,0
32,0
33,0
34,1
35,0
36,0
37,1
38,0
39,1
40,0
41,0
42,0
43,1
44,0
45,0
46,1
47,0
48,0
49,0
50,0
51,1
52,1
53,0
54,0
55,1
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,1
66,1
67,0
68,1
69,1
70,1
71,1
72,1
73,0
74,0
75,1
76,0
77,0
78,1
79,0
80,0
81,1
82,0
83,0
84,1
85,0
86,1
87,0
88,1
89,0
90,0
91,0
92,1
93,0
94,1
95,0
96,0
97,1
98,0
99,1
100,1
101,0
102,0
103,1
104,0
105,0
106,0
107,0
108,0
109,0
110,1
111,1
112,1
113,1
114,0
115,1
116,0
117,1
118,0
119,0
120,0
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,0
129,1
130,0
131,1
132,1
133,1
134,0
135,1
136,1
137,1
138,1
139,0
140,1
141,1
142,0
143,1
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,1
155,1
156,0
157,0
158,0
159,0
160,1
161,0
162,0
163,1
164,0
165,0
166,0
167,1
168,0
169,1
170,1
171,0
172,0
173,0
174,1
175,1
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,1
184,0
185,1
186,0
187,0
188,1
189,1
190,1
191,1
192,0
193,0
194,1
195,1
196,0
197,0
198,1
199,0
200,1
201,1
202,0
203,1
204,0
205,0
206,0
207,0
208,1
209,0
210,0
211,0
212,0
213,1
214,0
215,1
216,0
217,1
218,1
219,0
220,1
221,0
222,0
223,1
224,1
225,1
226,0
227,0
228,0
229,0
230,0
231,0
232,1
233,0
234,1
235,1
236,0
237,0
238,0
239,0
240,0
241,1
242,0
243,1
244,0
245,0
246,1
247,0
248,0
249,1
250,0
251,1
252,0
253,0
254,1
255,1
256,1
257,0
258,1
259,1
260,0
261,0
262,0
263,0
264,0
265,1
266,0
267,0
268,1
269,0
270,0
271,0
272,0
273,1
274,1
275,1
276,1
277,0
278,0
279,0
280,1
281,0
282,0
283,0
284,0
285,0
286,0
287,1
288,0
289,1
290,1
291,0
292,0
293,1
294,0
295,0
296,0
297,1
298,1
299,0
300,1
301,1
302,1
303,0
304,0
305,0
306,0
307,0
308,0
309,1
310,0
311,0
312,0
313,1
314,1
315,0
316,0
317,0
318,1
319,0
320,0
321,1
322,1
323,0
324,1
325,0
326,1
327,1
328,0
329,0
330,1
331,1
332,1
333,0
334,0
335,1
336,0
337,0
338,1
339,0
340,1
341,1
342,0
343,0
344,0
345,0
346,0
347,0
348,1
349,1
350,0
351,1
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,1
361,1
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,1
375,1
376,0
377,0
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,0
388,0
389,1
390,1
391,0
392,1
393,1
394,0
395,0
396,0
397,1
398,1
399,1
400,1
401,1
402,1
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,1
412,0
413,0
414,0
415,1
416,0
417,0
418,1
419,0
420,0
421,0
422,1
423,1
424,0
425,0
426,1
427,1
428,0
429,1
430,1
431,1
432,0
433,1
434,0
435,1
436,0
437,0
438,0
439,1
440,1
441,1
442,0
443,1
444,0
445,1
446,1
447,0
448,1
449,1
450,0
451,1
452,1
453,1
454,1
455,1
456,0
457,1
458,1
459,0
460,1
461,1
462,0
463,1
464,0
465,0
466,1
467,0
468,0
469,1
470,1
471,1
472,1
473,1
474,1
475,0
476,0
477,0
478,0
479,1
480,0
481,1
482,1
483,1
484,0
485,1
486,1
487,1
488,0
489,1
490,0
491,0
492,1
493,0
494,1
495,0
496,0
497,0
498,0
499,1
500,0
501,0
502,1
503,1
504,1
505,1
506,0
507,1
508,1
509,1
510,0
511,1
512,1
513,1
514,1
515,0
516,1
517,0
518,0
519,0
520,1
521,0
522,1
523,1
524,0
525,0
526,1
527,0
528,1
529,1
530,0
531,0
